days_inactive,recency_score,rfm_score,device_Mobile,category_Home & Kitchen,category_Groceries,rating,category_Electronics,total_spend,spend_per_order,device_Tablet,city_Delhi,engagement_score,gender_Male,monetary_score,churn_risk
0.0858106720821637,-0.08653528190715408,0.24006865070473882,1,0,0,0.10726158740837582,1,0.9341330293447482,0.3312861760121867,0,0,-0.518484393470064,1,0.9348994834488675,0
-0.9380666652618346,0.9347964274747472,-0.5110863683009232,0,1,0,-1.731508482449495,0,-0.21365480408191337,0.5560157529693105,0,0,-2.1880226908691975,1,-0.21308842161640068,0
-0.2067257100161215,0.20527377791624646,-0.5466089701849346,0,0,0,0.10726158740837582,0,-0.9698626059688922,-0.50735644885388,0,0,0.14933092548958937,0,-0.9711248795642604,0
0.2320788631313063,-0.23243981181885484,1.1791974380132955,1,0,0,1.0266466223373112,1,1.8247220377707467,0.21351717627822733,0,0,0.5945411381293583,1,1.8241345591184723,0
-0.8283655219749776,0.8305789061092471,0.6952019873436379,1,0,0,1.0266466223373112,1,0.5059804737538607,-0.12444221967193624,0,0,0.5945411381293583,0,0.5048595698053703,0
0.5246152452295915,-0.5242488716422544,-0.7279222506345774,1,0,0,0.10726158740837582,1,0.4595842533498842,2.2396683407152294,0,0,-1.1862997124297174,0,0.4611266972314552,0
-0.13359161449155021,0.13579543033924638,-0.29795075699685336,1,0,0,0.10726158740837582,0,-0.4755593670085088,-0.3759877425778724,0,1,0.03802837232964714,1,-0.47548565705989054,0
2.096998299007874,-2.094459526882457,-1.2992440976024306,1,0,0,1.0266466223373112,0,-1.1725680221549148,-0.5589461553101086,0,0,1.2623564570890118,1,-1.171567212194704,1
-0.9746337130241202,0.9764834360209469,-0.7974873459907665,1,0,0,-2.6508935173784303,0,-0.9535772194265859,-0.41700980821290295,0,0,-2.410627797189082,1,-0.9529028493251291,0
-0.7186643786881206,0.7194135499860465,2.2293343562093884,0,0,0,1.0266466223373112,1,2.4181184677440912,0.19047347679976667,0,1,0.928448797609185,1,2.418172744914151,0
-0.09702456672926456,0.09410842179304572,-1.1319918470652095,1,0,1,1.0266466223373112,0,-0.4807924259648218,0.6731961752398109,0,0,-0.6297869466300062,1,-0.47913006310771683,0
-0.682097330925835,0.6846743761975463,0.4672652919212303,1,0,0,-1.731508482449495,1,0.7941627552349958,0.2729991714490215,0,0,-1.6315099250694864,1,0.7927676475836438,0
0.26864591089359197,-0.26717898560735487,1.3286883876085118,0,0,0,-0.8121234475205595,1,1.639453013421769,-0.006753480501175769,1,0,-0.07327418083029509,0,1.6382698506793334,0
0.41491410194273454,-0.41308351551905464,0.3688380825342816,1,0,0,1.0266466223373112,0,-0.24956884603426746,-0.4268818574863766,0,0,1.7075666697287806,0,-0.24953248209466317,0
-0.9014996174995489,0.9000572536862472,0.13350084505270415,1,0,0,0.10726158740837582,0,0.8172230124772654,2.8354246656604936,0,0,-1.1862997124297174,1,0.8182784899184277,0
-0.27985980554069284,0.2816999602509461,-0.7760257740191763,1,0,0,-2.6508935173784303,0,-0.9242024936022487,-0.46775231983536464,0,0,-1.9654175845493131,1,-0.9237476009425192,0
-0.3164268533029785,0.3164391340394462,0.990483615504484,1,0,0,-0.8121234475205595,1,0.9181715303388686,-0.12184712812850275,0,1,-0.18457673399023733,1,0.9166774532097363,0
-0.572396187638978,0.5735090200743467,-0.8159887011386893,1,0,0,0.10726158740837582,0,-0.737857413140515,-0.2972342943989692,0,0,-0.7410894997899485,0,-0.7378828925033806,0
1.7313278213850178,-1.7331721194820562,-2.356041503651776,0,0,1,1.0266466223373112,0,-1.1074264759856902,-0.370645956204963,0,0,-0.6297869466300062,0,-1.1059679033338317,1
0.780584579565591,-0.7813187576771549,-0.2698286971720112,1,0,0,1.0266466223373112,1,1.2574584469064123,3.568756513769152,0,0,-0.6297869466300062,1,1.259251621705404,0
0.19551181536902065,-0.19770063803035479,-0.7715854487836746,1,0,1,1.0266466223373112,0,-0.943590240927351,-0.49593269535855955,0,0,0.5945411381293583,1,-0.9419696311816504,0
0.26864591089359197,-0.26717898560735487,0.39399992553545565,1,0,0,0.10726158740837582,1,-0.4070477844065484,-0.45463417667251027,0,0,1.2623564570890118,0,-0.40624194215119186,0
-0.38956094882754977,0.39286531637414585,0.5730930433673477,1,0,0,0.10726158740837582,1,0.3871405154503156,-0.21002673356310753,0,1,0.2606334786495316,0,0.38823857627493025,0
1.5850596303358753,-1.5872675895703559,-1.9704732623690666,0,1,0,0.10726158740837582,0,-0.6490292487081628,0.3929530420700642,0,0,-1.1862997124297174,1,-0.6504171473555506,1
0.19551181536902065,-0.19770063803035479,-0.01154977930700996,0,1,0,0.10726158740837582,0,0.7516719225636335,0.3729681618335199,0,0,-0.6297869466300062,0,0.752679181057555,0
0.3052129586558776,-0.3019181593958549,-1.5582630696733486,1,0,0,-0.8121234475205595,0,-0.9456995250488727,-0.25694349167308483,0,0,-1.6315099250694864,1,-0.9456140372294767,0
0.999986866139305,-0.9967016351658556,-1.0779678900332748,0,0,0,1.0266466223373112,0,-0.3726139887983586,-0.2129071959979151,0,0,0.03802837232964714,1,-0.3734422877207557,0
-0.7186643786881206,0.7194135499860465,2.7473723003512243,1,0,0,1.0266466223373112,1,2.4181184677440912,-0.040462917044744404,0,0,1.7075666697287806,0,2.418172744914151,0
0.6708834362787341,-0.6701534015539551,-0.784906424490179,0,0,1,0.10726158740837582,0,-0.7829099017817962,-0.46287426116093816,1,0,0.14933092548958937,0,-0.7816157650772955,0
-0.7917984742126919,0.7888918975630465,0.6337774882525347,1,0,0,0.10726158740837582,0,-0.7015257971742556,-0.4955135568618538,0,1,1.2623564570890118,1,-0.701438832025118,0
-0.6089632354012636,0.6082481938628467,2.700008831172543,0,0,0,-0.8121234475205595,1,2.4181184677440912,-0.040462917044744404,1,0,0.5945411381293583,0,2.418172744914151,0
-0.6089632354012636,0.6082481938628467,0.7921490883187532,0,0,0,0.10726158740837582,0,-0.1618167377146711,-0.40716451246049556,0,0,1.0397513507691272,1,-0.16206673694683324,0
2.9014733497781586,-2.9004083587756573,-1.7062739108567302,1,0,0,1.0266466223373112,1,-0.012855238523458297,0.00909352181044362,0,1,-0.07327418083029509,0,-0.01264608898595713,1
0.9634198183770193,-0.9619624613773556,0.023232768371084653,1,1,0,0.10726158740837582,0,-0.198159060706928,-0.40525609462443113,0,0,0.928448797609185,1,-0.19851079742509573,0
0.19551181536902065,-0.19770063803035479,-0.4385610561210659,0,0,0,1.0266466223373112,1,0.15262987853850687,0.0878558878297023,1,1,-0.07327418083029509,0,0.15135218316622406,0
0.3052129586558776,-0.3019181593958549,-1.792120198743092,0,0,1,0.10726158740837582,0,-1.0643253428324662,-0.029360205802219794,0,0,-1.2976022655896597,0,-1.0658794368077429,0
-0.17015866225383586,0.1705346041277464,0.3421961311212724,1,0,0,0.10726158740837582,0,-0.012542058013029312,-0.33050675676512115,0,0,0.4832385849694161,1,-0.01264608898595713,0
1.9872971557210175,-1.9902420055169565,-0.9010949348191337,0,0,0,1.0266466223373112,0,0.36644918771000895,0.021186113332422138,0,1,0.14933092548958937,0,0.3663721399879729,1
-0.3164268533029785,0.3164391340394462,0.06245564128468089,1,0,0,-0.8121234475205595,0,-0.9086237707757822,-0.5179686788768553,0,0,0.3719360318094738,0,-0.9091699767512142,0
-0.5358291398766923,0.5387698462858466,1.367911260522108,1,0,0,0.10726158740837582,1,1.6255419098944246,0.16247145808368063,0,0,0.03802837232964714,0,1.6273366325358547,0
-0.8649325697372632,0.8653180798977472,0.6359976508702855,1,1,0,0.10726158740837582,0,-0.4310288458846091,-0.4422027072170249,0,0,0.928448797609185,1,-0.4317527844859756,0
0.5611822929918772,-0.5589880454307544,-0.5725108673920265,1,0,0,0.10726158740837582,0,-1.069352291538326,-0.5408518572289179,0,1,0.7058436912893006,0,-1.0695238428555691,0
0.34178000641816325,-0.3436051679420546,0.1416414413177901,0,1,0,1.0266466223373112,0,-0.40156043358279303,-0.4375297588707736,0,0,1.4849615634088962,0,-0.40259753610336557,0
-0.5358291398766923,0.5387698462858466,0.2741111441769167,1,1,0,0.10726158740837582,0,-0.5389636982096275,-0.44784770016201936,0,0,0.7058436912893006,1,-0.5374405598729369,0
-0.9746337130241202,0.9764834360209469,0.7255442097862309,0,0,1,1.0266466223373112,0,-0.7884695250310352,-0.5100139652798016,0,0,1.9301717760486652,0,-0.788904577172948,0
0.8537186750901624,-0.850797105254155,0.13646106187637175,1,1,0,0.10726158740837582,0,-0.5222500306274185,-0.4745387963458556,0,0,1.3736590102489539,1,-0.5228629356816318,0
-0.9746337130241202,0.9764834360209469,2.7828949022352365,1,0,0,0.10726158740837582,1,2.4181184677440912,-0.016473926488606898,0,0,1.0397513507691272,1,2.418172744914151,0
0.2320788631313063,-0.23243981181885484,0.8876160808820337,1,0,0,1.0266466223373112,1,0.9977033194488293,-0.13252178303396617,0,1,1.0397513507691272,0,0.9968543862619138,0
2.572369919917588,-2.573860125163757,0.19714550676155826,1,0,0,-0.8121234475205595,1,0.8044896818096536,-0.274199512760864,0,1,0.5945411381293583,0,0.8037008657271227,1
-0.4261279965898354,0.4276044901626459,0.39251981712362216,1,0,0,-0.8121234475205595,0,-0.7193637024862097,-0.49493389723875003,0,1,0.5945411381293583,0,-0.7196608622642493,0
-0.7552314264504063,0.7541527237745465,-0.3393937925282004,1,0,0,0.10726158740837582,0,-0.59185908339413,-0.35703733182255937,0,0,-0.2958792871501796,1,-0.5921066505903306,0
0.2320788631313063,-0.23243981181885484,0.957181176238223,1,0,0,-0.8121234475205595,1,1.8225538650062387,0.4473518682382569,0,0,-0.8523920529498907,0,1.8241345591184723,0
0.7074504840410197,-0.7048925753424552,-1.6796319594437217,1,0,0,-2.6508935173784303,0,-0.9800931693095716,-0.3634403411977663,0,1,-2.6332329035089663,1,-0.9784136916599129,0
-0.2067257100161215,0.20527377791624646,-0.8300497310511109,1,0,0,0.10726158740837582,0,-0.7463427312435904,-0.36854134588107884,0,0,-0.518484393470064,1,-0.745171704599033,0
2.4626687766307307,-2.462694769040557,0.4162015517129627,1,0,0,0.10726158740837582,1,1.1508432355355946,-0.2083858509377063,0,0,1.0397513507691272,1,1.1499194402706163,1
-0.9746337130241202,0.9764834360209469,0.8602340752631078,0,0,0,0.10726158740837582,0,-0.07991601910274766,-0.37740567919438756,0,0,0.8171462444492428,0,-0.0782453978468295,0
-0.3164268533029785,0.3164391340394462,0.16458312170121445,0,0,0,1.0266466223373112,1,-0.6600976368331523,-0.47404831512630624,0,0,1.3736590102489539,0,-0.6613503654990293,0
0.26864591089359197,-0.26717898560735487,-0.454102194445321,1,0,0,0.10726158740837582,0,-0.976260054002441,-0.5220976389614246,0,0,0.5945411381293583,0,-0.9747692856120868,0
0.999986866139305,-0.9967016351658556,-0.10553666345845704,1,0,0,1.0266466223373112,1,0.3707052305440435,-0.18834746365902943,0,0,0.7058436912893006,0,0.370016546035799,0
-0.8283655219749776,0.8305789061092471,0.8395125574974354,1,1,0,-0.8121234475205595,0,0.1868040287662556,-0.30682097278106873,0,0,0.03802837232964714,1,0.18779624364448655,0
0.6343163885164484,-0.6354142277654551,-0.9928616563528305,0,0,0,0.10726158740837582,0,-1.0942996621126675,-0.536972596674301,1,0,0.14933092548958937,0,-1.0950346851903527,0
-0.2067257100161215,0.20527377791624646,0.019532497341500324,1,0,0,1.0266466223373112,1,-0.798804481875191,-0.49715443948725496,0,1,1.3736590102489539,1,-0.7998377953164267,0
-0.4992620921144067,0.49708283773964596,0.346636456356774,1,0,0,0.10726158740837582,1,-0.6172347350083742,-0.4717385944742469,0,0,0.928448797609185,1,-0.6176174929251144,0
-0.9014996174995489,0.9000572536862472,0.45320426200880815,1,0,0,1.0266466223373112,0,-1.0210020388897927,-0.539861976949464,0,0,1.8188692228887229,1,-1.0221465642338279,0
1.0365539139015907,-1.0383886437120553,-0.8448508151694488,1,0,1,0.10726158740837582,0,-0.7477667657012673,-0.46209840905001476,0,0,0.2606334786495316,0,-0.7488161106468592,0
-0.8649325697372632,0.8653180798977472,0.32665499279701726,1,0,1,-1.731508482449495,0,-0.9721084046718828,-0.5298739957513695,0,0,-0.07327418083029509,1,-0.9711248795642604,0
-0.6455302831635493,0.6429873676513468,-1.0979493535930316,0,0,0,0.10726158740837582,0,-0.9676569586133924,-0.35307781070474337,0,1,-0.9636946061098329,0,-0.9674804735164341,0
-0.682097330925835,0.6846743761975463,-0.18842273452115113,1,0,0,0.10726158740837582,1,-0.6520218624744839,-0.4212101110203158,0,1,0.03802837232964714,1,-0.6504171473555506,0
1.0731209616638762,-1.0731278175005554,-0.01599010454251158,1,0,0,1.0266466223373112,0,-0.3950104104287787,-0.44795471424628464,0,0,1.7075666697287806,1,-0.3953087240077131,0
0.12237771984444934,-0.12127445569565412,-0.575471084215694,1,0,0,-0.8121234475205595,1,-0.1907712127686037,-0.13717689569950656,0,0,-1.0749971592697751,0,-0.19122198532944326,0
0.5977493407541629,-0.6006750539769551,-0.21062436069865817,1,1,0,1.0266466223373112,0,-0.4316337928534718,-0.42129037158351484,0,0,1.1510539039290695,1,-0.4317527844859756,0
-0.7186643786881206,0.7194135499860465,-0.3460542803814523,0,0,1,1.0266466223373112,0,-0.788686342307486,-0.44689349124398714,0,0,0.4832385849694161,0,-0.788904577172948,0
-0.02389047120469326,0.024630074216045652,0.23414821705740368,1,0,0,-0.8121234475205595,0,-0.7011912026118315,-0.49230313433389483,0,0,0.5945411381293583,0,-0.701438832025118,0
-0.17015866225383586,0.1705346041277464,0.5938145611330211,0,0,0,0.10726158740837582,1,0.6554104053324673,-0.12058971263838554,0,0,0.14933092548958937,1,0.6542802177662466,0
0.8171516273278767,-0.8160579314656549,-1.1675144489492209,1,0,0,1.0266466223373112,0,0.018337004963966928,1.5046421029390367,0,1,-0.6297869466300062,0,0.016509159396653015,0
1.402224391524447,-1.399676051112456,-0.66501764313164,1,0,0,1.0266466223373112,0,-0.5919045882546196,-0.45095110860571297,0,0,1.1510539039290695,1,-0.5921066505903306,1
-0.9746337130241202,0.9764834360209469,0.7603267574643255,0,0,1,0.10726158740837582,0,-0.6367616736714453,-0.4865243737835688,1,0,1.2623564570890118,1,-0.6358395231642455,0
0.12237771984444934,-0.12127445569565412,-1.604886484646114,1,0,1,0.10726158740837582,0,-1.01554680914403,-0.2175979800248773,0,0,-1.1862997124297174,0,-1.0148577521381754,0
-0.9746337130241202,0.9764834360209469,0.3680980283283643,0,1,0,0.10726158740837582,0,0.16616623615593654,-0.14665655999734079,0,0,-0.18457673399023733,1,0.16592980735752927,0
-0.2067257100161215,0.20527377791624646,-0.09295574195787,1,0,0,1.0266466223373112,0,0.18611610234591147,-0.045563921728056817,0,0,0.14933092548958937,0,0.18779624364448655,0
-0.682097330925835,0.6846743761975463,-0.633195312277213,0,0,0,-0.8121234475205595,1,-1.1725680221549148,-0.5534706013318675,0,0,-0.6297869466300062,0,-1.171567212194704,0
-0.6455302831635493,0.6429873676513468,-0.1255181270182138,1,0,1,1.0266466223373112,0,-0.9514036931490789,-0.5144996389785885,0,0,1.0397513507691272,0,-0.9529028493251291,0
-0.572396187638978,0.5735090200743467,-0.31793222055661013,1,0,0,-1.731508482449495,0,-0.9732139051061319,-0.5121720826458184,0,0,-0.8523920529498907,1,-0.9747692856120868,0
-0.02389047120469326,0.024630074216045652,0.2859520114715875,0,0,1,-2.6508935173784303,0,-0.8369536155045382,-0.5164793995374966,0,0,-0.2958792871501796,1,-0.8362818557946893,0
-0.6089632354012636,0.6082481938628467,-0.16844127096139438,0,0,0,0.10726158740837582,0,-0.9918173627769122,-0.5224186812142205,1,0,0.4832385849694161,0,-0.9929913158512179,0
0.3052129586558776,-0.3019181593958549,-0.20544398125723978,0,0,0,0.10726158740837582,0,-0.6023492921152506,-0.45288627996284375,0,0,0.5945411381293583,1,-0.6030398687338092,0
-0.4992620921144067,0.49708283773964596,0.6204565125460298,0,0,0,0.10726158740837582,0,-0.33616459554612593,-0.43357023775295767,0,1,1.0397513507691272,0,-0.33699822724249323,0
-0.9746337130241202,0.9764834360209469,-0.4245000262086448,0,0,0,0.10726158740837582,0,-0.4295485995404448,-0.12603851309556022,0,0,-0.7410894997899485,0,-0.4281083784381494,0
0.5246152452295915,-0.5242488716422544,1.649131858770533,1,0,0,0.10726158740837582,1,2.2447854352204692,0.111871631906906,0,0,0.4832385849694161,1,2.243241254618491,0
-0.682097330925835,0.6846743761975463,1.9451535411372964,1,0,0,-0.8121234475205595,1,1.3096311078360785,-0.20102863264446716,0,1,0.5945411381293583,1,1.310273306374971,0
-0.46269504435212105,0.46234366395114596,1.9836363598449753,1,0,0,0.10726158740837582,1,1.3947974693772613,-0.20451550822344472,0,0,1.2623564570890118,0,1.3940946454749752,0
0.15894476760673498,-0.15601362948415415,-0.3371736299104496,1,0,1,1.0266466223373112,0,-0.8772013262294094,-0.5037625591906371,0,0,1.1510539039290695,0,-0.8763703223207779,0
-0.6089632354012636,0.6082481938628467,-0.5266275066251783,1,0,0,0.10726158740837582,0,-0.5574895299419256,-0.2898949117864409,0,0,-0.518484393470064,1,-0.5593069961598943,0
-0.9746337130241202,0.9764834360209469,-0.27944940184893063,1,0,0,0.10726158740837582,0,-0.5362708811712383,-0.31297428262632326,0,0,-0.4071818403101218,1,-0.5374405598729369,0
-0.5358291398766923,0.5387698462858466,-0.23800636631758412,1,1,0,0.10726158740837582,0,0.09768945138846834,0.16671635009287075,0,0,-0.7410894997899485,1,0.09668609244883034,0
1.914163060196446,-1.9138158231822564,-0.9862011684995786,0,0,0,1.0266466223373112,1,0.6181098035134277,0.6604971705736623,0,1,-0.2958792871501796,0,0.617836157287984,1
0.012676576557592393,-0.010109099572454388,-0.27870934764301386,1,0,0,-0.8121234475205595,0,-0.2578453771303901,-0.2995172615299622,0,0,-0.6297869466300062,1,-0.25682129419031563,0
0.12237771984444934,-0.12127445569565412,0.2237874581745669,1,0,0,1.0266466223373112,0,-0.8378530056883342,-0.5165953314621173,0,1,1.9301717760486652,0,-0.8362818557946893,0
0.012676576557592393,-0.010109099572454388,1.2095396604558897,1,0,0,1.0266466223373112,1,1.9410485217213618,0.3909019387883127,0,0,0.3719360318094738,1,1.9407555526489124,0
-0.7917984742126919,0.7888918975630465,1.715736737303054,0,0,0,0.10726158740837582,1,0.7153376298408748,-0.3096122568123219,0,0,1.3736590102489539,0,0.7162351205792926,0
-0.46269504435212105,0.46234366395114596,0.9112978154713753,0,0,0,-1.731508482449495,1,2.2790131205782056,11.109254261993357,0,0,-2.410627797189082,1,2.2796853150967533,0
0.3783470541804489,-0.3783443417305546,1.3915929951114485,1,0,0,1.0266466223373112,1,2.4181184677440912,0.53539770606753,0,1,0.3719360318094738,0,2.418172744914151,0
-0.9380666652618346,0.9347964274747472,2.5431173395181585,1,1,0,-1.731508482449495,0,2.4181184677440912,0.07066229162441116,0,0,-0.4071818403101218,1,2.418172744914151,0
-0.682097330925835,0.6846743761975463,-0.8159887011386893,1,0,0,0.10726158740837582,0,-1.116417701067151,-0.5277337140660636,0,0,-0.4071818403101218,0,-1.1169011214773104,0
-0.682097330925835,0.6846743761975463,-1.3628887593112846,1,0,1,1.0266466223373112,0,-1.1583731824386345,-0.45550812502734356,0,1,-0.6297869466300062,1,-1.1569895880033991,0
-0.46269504435212105,0.46234366395114596,-0.09295574195787,1,1,0,-0.8121234475205595,0,-0.2796984171914335,-0.30558139297166237,0,0,-0.6297869466300062,0,-0.2786877304772732,0
3.0111744930650155,-3.0115737148988573,-2.6935062215498866,1,0,0,1.0266466223373112,0,-1.0236814721456848,-0.3997359514444129,0,0,-0.4071818403101218,0,-1.0221465642338279,1
-0.9746337130241202,0.9764834360209469,1.450797331584801,1,0,0,-2.6508935173784303,1,2.4181184677440912,2.4669216664929428,0,0,-2.6332329035089663,1,2.418172744914151,0
-0.27985980554069284,0.2816999602509461,0.5175889779235795,1,1,0,1.0266466223373112,0,0.06352868494321663,-0.3296417262506433,0,1,1.1510539039290695,0,0.06388643801839414,0
-0.8283655219749776,0.8305789061092471,0.16162290487754688,0,0,0,0.10726158740837582,0,-0.45399273989290045,-0.3968465711692499,1,0,0.2606334786495316,0,-0.45361922077293315,0
2.572369919917588,-2.573860125163757,-1.3451274583692787,0,0,0,-0.8121234475205595,0,-0.9504186467573023,-0.5199930286375404,1,1,0.14933092548958937,1,-0.9492584432773029,1
-0.9014996174995489,0.9000572536862472,-0.46668311594590856,1,1,0,-0.8121234475205595,0,-1.1725680221549148,-0.5546210027377195,0,0,-0.518484393470064,1,-1.171567212194704,0
-0.4992620921144067,0.49708283773964596,0.43988328630230433,1,0,0,1.0266466223373112,0,-0.27872407782565445,-0.40221511106322566,0,1,1.2623564570890118,1,-0.2786877304772732,0
0.34178000641816325,-0.3436051679420546,1.4382164100842134,1,0,0,-1.731508482449495,1,1.8383975867261448,0.03222639969245872,0,1,-0.6297869466300062,0,1.838712183309777,0
0.2320788631313063,-0.23243981181885484,-0.9654796507339051,1,0,0,-0.8121234475205595,1,-0.4647238566989665,-0.14556858347397694,0,0,-1.2976022655896597,0,-0.4645524389164119,0
-0.46269504435212105,0.46234366395114596,0.4517241535969746,0,0,0,0.10726158740837582,0,0.07132339986944863,-0.29817958547664597,1,0,0.3719360318094738,1,0.07117525011404674,0
-0.6089632354012636,0.6082481938628467,0.346636456356774,1,0,0,0.10726158740837582,0,-0.9947671484392433,-0.5362234980844438,0,0,1.2623564570890118,1,-0.9966357218990441,0
-0.4992620921144067,0.49708283773964596,-0.10183639242887271,0,1,0,0.10726158740837582,0,-0.3119613632786156,-0.314543822528881,0,0,-0.07327418083029509,0,-0.3114873849077094,0
-0.7186643786881206,0.7194135499860465,1.938493053284044,1,0,0,-1.731508482449495,1,1.697019338697712,-0.055774848935037286,0,0,-0.4071818403101218,0,1.6965803474445538,0
-0.7917984742126919,0.7888918975630465,0.08465726746218846,0,0,0,0.10726158740837582,0,0.5057047678344233,0.5855962294283098,1,1,-0.8523920529498907,1,0.5048595698053703,0
-0.3529939010652641,0.35117830782794623,0.21416675349764744,1,0,0,-0.8121234475205595,0,-0.2994394963744559,-0.3867337402061793,0,0,-0.07327418083029509,0,-0.30055416676423075,0
-0.7186643786881206,0.7194135499860465,1.9547742458142159,0,0,0,-0.8121234475205595,1,1.3032818414195189,-0.20194717020107758,0,1,0.5945411381293583,0,1.302984494279319,0
-0.682097330925835,0.6846743761975463,-0.20396387284540626,1,0,0,0.10726158740837582,1,0.5788176948588398,5.444909603427629,0,1,-1.2976022655896597,1,0.5777476907618952,0
0.04924362431987804,-0.05179610811865404,0.35255689000410917,1,0,0,1.0266466223373112,0,-0.6971171792197555,-0.497841113194624,0,0,1.9301717760486652,0,-0.6977944259772918,0
2.4992358243930166,-2.497433942829057,-0.041151947543686195,1,1,0,-0.8121234475205595,0,0.3182060053214512,-0.3539606768999321,0,0,0.7058436912893006,1,0.31899486136623156,1
-0.09702456672926456,0.09410842179304572,0.2637503852940799,1,0,0,0.10726158740837582,0,-0.6995209065562104,-0.49206235264429793,0,0,1.1510539039290695,1,-0.701438832025118,0
-0.9380666652618346,0.9347964274747472,-0.08407509148686676,0,0,0,0.10726158740837582,0,-0.34195441985431274,-0.2737714564238028,1,1,-0.2958792871501796,1,-0.34064263329031935,0
-0.9380666652618346,0.9347964274747472,-0.10479660925254028,0,0,1,1.0266466223373112,0,-0.8898784450105338,-0.4936586460679219,0,1,0.8171462444492428,0,-0.890947946512083,0
2.0604312512455887,-2.0597203530939567,-0.2861098897021831,0,0,0,1.0266466223373112,0,-0.18491714630443154,-0.4175181251131631,0,1,1.7075666697287806,0,-0.18393317323379066,1
-0.682097330925835,0.6846743761975463,0.9135179780891262,1,1,0,1.0266466223373112,0,0.06693619596694364,-0.3631995595081694,0,0,1.4849615634088962,1,0.06753084406622044,0
-0.9380666652618346,0.9347964274747472,1.2739243763706598,0,1,0,-0.8121234475205595,0,0.42303314335067455,-0.306705040856448,0,0,0.3719360318094738,1,0.42468263675319273,0
-0.09702456672926456,0.09410842179304572,0.24894930117574207,1,0,0,-1.731508482449495,1,0.5269555376831031,-0.03738626212211707,0,1,-1.2976022655896597,1,0.5267260060923278,0
-0.02389047120469326,0.024630074216045652,-0.3430940635577847,1,0,0,0.10726158740837582,0,-0.47356518341646103,-0.3754794256776122,0,1,0.03802837232964714,0,-0.47184125101206437,0
0.04924362431987804,-0.05179610811865404,-1.1615940153018858,1,0,0,-0.8121234475205595,0,-0.7468084868744848,-0.24897094239532022,0,0,-1.4089048187496018,1,-0.745171704599033,0
-0.7186643786881206,0.7194135499860465,-0.17584181302056356,1,0,0,0.10726158740837582,1,0.5942465193213403,5.496312035236394,0,1,-1.2976022655896597,0,0.5959697210010265,0
-0.9746337130241202,0.9764834360209469,2.2315545188271395,1,0,0,1.0266466223373112,1,1.4354413400640427,-0.19887051527845032,0,0,1.8188692228887229,1,1.4341831120010637,0
2.3895346811061597,-2.3862685867058566,-1.5708439911739362,1,0,1,1.0266466223373112,0,-0.6519308527535046,-0.408930244850873,0,0,0.4832385849694161,1,-0.6504171473555506,1
-0.7186643786881206,0.7194135499860465,-0.37343628600037826,1,0,0,1.0266466223373112,0,-0.7249929214044328,-0.41656391619513083,0,0,0.3719360318094738,1,-0.7233052683120755,0
0.12237771984444934,-0.12127445569565412,1.6062087148273525,0,0,0,0.10726158740837582,1,1.9394933261952145,0.052041840962249473,0,0,0.4832385849694161,1,1.9407555526489124,0
0.2320788631313063,-0.23243981181885484,0.9357196042666333,1,0,0,1.0266466223373112,1,2.4181184677440912,2.4669216664929428,0,0,-0.4071818403101218,0,2.418172744914151,0
